entry_date,exit_date,entry_spot,strike,entry_prem,exit_prem,exit_reason,pnl_pct,gates
2010-04-01,2010-05-03,1125.0999755859375,1125.0999755859375,45.37907208398451,57.5999755859375,expiry,-0.010862060054341838,vix_ok+vrp_ok+atr_ok+mom_ok
2010-05-03,2010-06-02,1182.699951171875,1182.699951171875,57.023531711760825,37.9000244140625,expiry,0.016169365086004993,vix_ok+vrp_ok+atr_ok+mom_ok
2010-09-01,2010-10-01,1246.300048828125,1246.300048828125,51.66604307690136,69.7999267578125,expiry,-0.01455017489404909,vix_ok+vrp_ok+atr_ok+mom_ok
2010-10-01,2010-10-27,1316.0999755859375,1316.0999755859375,55.85587807724164,24.08327538675394,profit_target,0.024141481103167942,vix_ok+vrp_ok+atr_ok+mom_ok
2011-01-03,2011-02-02,1422.5999755859375,1422.5999755859375,62.13560259596659,91.0999755859375,expiry,-0.020360166938735623,vix_ok+vrp_ok+atr_ok+mom_ok
2011-03-01,2011-03-23,1430.699951171875,1430.699951171875,57.606659575387425,27.983159130608783,profit_target,0.02070559967553942,vix_ok+vrp_ok+atr_ok+mom_ok
2011-04-01,2011-04-29,1428.0999755859375,1428.0999755859375,53.51320317941895,107.0264063588379,stop,-0.03747160849678114,vix_ok+vrp_ok+atr_ok+mom_ok
2011-06-01,2011-06-30,1542.4000244140625,1542.4000244140625,63.093234686501546,40.0999755859375,expiry,0.014907455093758107,vix_ok+vrp_ok+atr_ok+mom_ok
2011-07-01,2011-07-13,1482.300048828125,1482.300048828125,51.541937499938626,103.08387499987725,stop,-0.03477159535998571,vix_ok+vrp_ok+atr_ok+mom_ok
2012-08-01,2012-08-30,1603.699951171875,1603.699951171875,70.26603881911558,49.800048828125,expiry,0.012761732627126056,vix_ok+vrp_ok+atr_ok+mom_ok
2012-09-04,2012-10-03,1692.9000244140625,1692.9000244140625,70.14131287522378,84.4000244140625,expiry,-0.008422654222462944,vix_ok+vrp_ok+atr_ok+mom_ok
2012-10-01,2012-11-01,1780.5,1780.5,69.40823392712139,66.4000244140625,expiry,0.001689530757123778,vix_ok+vrp_ok+atr_ok+mom_ok
2012-11-01,2012-11-28,1714.0999755859375,1714.0999755859375,57.36747052022838,20.633396452128636,profit_target,0.021430531819208964,vix_ok+vrp_ok+atr_ok+mom_ok
2013-01-02,2013-01-30,1687.9000244140625,1687.9000244140625,52.400980004012126,16.878059483036736,profit_target,0.021045630669569316,vix_ok+vrp_ok+atr_ok+mom_ok
2013-02-01,2013-03-05,1669.4000244140625,1669.4000244140625,51.40708976425958,94.800048828125,expiry,-0.025993146297632157,vix_ok+vrp_ok+atr_ok+mom_ok
2013-03-01,2013-03-28,1571.9000244140625,1571.9000244140625,57.138911614664494,24.973501938040954,profit_target,0.020462757921651815,vix_ok+vrp_ok+atr_ok+mom_ok
2013-04-01,2013-04-12,1600.0,1600.0,48.57553587705786,97.15107175411572,stop,-0.03035970992316116,vix_ok+vrp_ok+atr_ok+mom_ok
2013-11-01,2013-12-03,1313.0999755859375,1313.0999755859375,62.558343392038296,91.4000244140625,expiry,-0.021964573572666724,vix_ok+vrp_ok+atr_ok+mom_ok
2013-12-02,2013-12-26,1222.300048828125,1222.300048828125,60.33365431697439,24.96737454849722,profit_target,0.028934204659800546,vix_ok+vrp_ok+atr_ok+mom_ok
2014-02-03,2014-03-05,1260.4000244140625,1260.4000244140625,55.62863877285349,79.7999267578125,expiry,-0.0191774734344327,vix_ok+vrp_ok+atr_ok+mom_ok
